GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,2022300283,234,1641778,Leaky Black,1612709922,Greensboro Swarm,2,6,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,10,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,243,1641778,Leaky Black,1612709922,Greensboro Swarm,2,6,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,27,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,248,1629007,Jontay Porter,1612709920,Raptors 905,2,6,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-94,245,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,250,1641760,Omari Moore,1612709920,Raptors 905,2,6,1,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,254,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,2,5,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-88,127,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,256,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,2,5,32,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,3,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,267,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,2,5,18,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,93,8,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,270,1641760,Omari Moore,1612709920,Raptors 905,2,4,59,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,35,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,272,1641735,Amari Bailey,1612709922,Greensboro Swarm,2,4,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-195,168,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,274,1626159,Justise Winslow,1612709920,Raptors 905,2,4,24,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,53,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,276,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,2,4,6,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,78,7,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,278,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,2,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-92,252,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,283,1631338,Mouhamadou Gueye,1612709920,Raptors 905,2,3,32,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,14,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,285,1641735,Amari Bailey,1612709922,Greensboro Swarm,2,3,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,2,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,286,1628424,Kobi Simmons,1612709920,Raptors 905,2,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-26,278,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,288,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,2,2,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,195,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,290,1641735,Amari Bailey,1612709922,Greensboro Swarm,2,2,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-1,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,292,1641760,Omari Moore,1612709920,Raptors 905,2,2,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,68,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,294,1641735,Amari Bailey,1612709922,Greensboro Swarm,2,2,17,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,10,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,303,1641778,Leaky Black,1612709922,Greensboro Swarm,2,1,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,108,148,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,306,1630585,Marcus Garrett,1612709922,Greensboro Swarm,2,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,130,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,308,1626159,Justise Winslow,1612709920,Raptors 905,2,1,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,183,213,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,310,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,2,1,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-50,59,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,311,1628424,Kobi Simmons,1612709920,Raptors 905,2,0,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-152,221,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,313,1629007,Jontay Porter,1612709920,Raptors 905,2,0,36,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-45,27,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,315,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,2,0,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-4,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,320,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,2,0,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,82,167,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,322,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,2,0,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-60,141,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,328,1631338,Mouhamadou Gueye,1612709920,Raptors 905,3,11,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,28,86,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,330,1641778,Leaky Black,1612709922,Greensboro Swarm,3,11,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,14,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,332,1629007,Jontay Porter,1612709920,Raptors 905,3,10,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,76,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,334,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,3,10,49,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,17,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,336,1626159,Justise Winslow,1612709920,Raptors 905,3,10,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,-5,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,337,1641778,Leaky Black,1612709922,Greensboro Swarm,3,10,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,155,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,339,1629007,Jontay Porter,1612709920,Raptors 905,3,10,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,130,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,341,1641735,Amari Bailey,1612709922,Greensboro Swarm,3,10,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,343,1626159,Justise Winslow,1612709920,Raptors 905,3,10,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,1,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,345,1631301,Jaylen Sims,1612709922,Greensboro Swarm,3,9,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-51,150,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,347,1629007,Jontay Porter,1612709920,Raptors 905,3,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,256,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,349,1628424,Kobi Simmons,1612709920,Raptors 905,3,9,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,20,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,353,1631301,Jaylen Sims,1612709922,Greensboro Swarm,3,9,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,25,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,361,1631338,Mouhamadou Gueye,1612709920,Raptors 905,3,8,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-205,164,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,363,1641735,Amari Bailey,1612709922,Greensboro Swarm,3,8,36,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-48,66,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,365,1631338,Mouhamadou Gueye,1612709920,Raptors 905,3,8,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,367,1641778,Leaky Black,1612709922,Greensboro Swarm,3,7,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,201,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,371,1628424,Kobi Simmons,1612709920,Raptors 905,3,7,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,11,81,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,374,1629007,Jontay Porter,1612709920,Raptors 905,3,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5,268,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,378,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,7,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,12,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,391,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,6,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,-1,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,393,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,3,6,24,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-11,98,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,395,1641735,Amari Bailey,1612709922,Greensboro Swarm,3,6,19,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,398,1641735,Amari Bailey,1612709922,Greensboro Swarm,3,6,4,Made Shot,Running Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,399,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,5,47,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,68,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,404,1630777,Jeremiah Tilmon,1612709922,Greensboro Swarm,3,5,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,15,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,406,1631338,Mouhamadou Gueye,1612709920,Raptors 905,3,5,10,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,407,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,3,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,167,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,417,1630585,Marcus Garrett,1612709922,Greensboro Swarm,3,4,43,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-69,174,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,419,1628424,Kobi Simmons,1612709920,Raptors 905,3,4,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-232,88,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,421,1630585,Marcus Garrett,1612709922,Greensboro Swarm,3,4,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,169,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,427,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,3,46,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,7,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,432,1630585,Marcus Garrett,1612709922,Greensboro Swarm,3,3,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-64,264,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,435,1626154,RJ Hunter,1612709922,Greensboro Swarm,3,2,56,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,213,136,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,437,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,2,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,203,158,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,439,1630585,Marcus Garrett,1612709922,Greensboro Swarm,3,2,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,79,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,441,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,2,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-129,252,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,443,1628424,Kobi Simmons,1612709920,Raptors 905,3,1,57,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,447,1641760,Omari Moore,1612709920,Raptors 905,3,1,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-185,179,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,450,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,0,57,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-3,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,451,203145,Kent Bazemore,1612709922,Greensboro Swarm,3,0,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,136,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,453,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,3,0,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,27,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,455,1630585,Marcus Garrett,1612709922,Greensboro Swarm,3,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-102,240,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,471,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,11,46,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-39,108,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,473,1629873,Jaysean Paige,1612709920,Raptors 905,4,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-172,217,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,477,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,4,11,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,481,1629873,Jaysean Paige,1612709920,Raptors 905,4,11,2,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,39,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,483,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,10,53,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-2,136,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,484,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,4,10,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,64,32,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,485,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,10,24,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,490,1626159,Justise Winslow,1612709920,Raptors 905,4,10,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,232,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,492,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,9,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-141,101,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,495,203145,Kent Bazemore,1612709922,Greensboro Swarm,4,9,28,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-227,138,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,499,1631301,Jaylen Sims,1612709922,Greensboro Swarm,4,9,17,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,501,1631300,Drake Jeffries,1612709920,Raptors 905,4,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-162,247,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,504,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,8,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,15,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,506,1626159,Justise Winslow,1612709920,Raptors 905,4,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-179,190,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,508,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,8,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-2,82,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,510,1628424,Kobi Simmons,1612709920,Raptors 905,4,8,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,22,57,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,516,1631301,Jaylen Sims,1612709922,Greensboro Swarm,4,7,45,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,147,36,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,518,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,4,7,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-8,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,529,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,4,6,50,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,15,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,532,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,4,6,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,200,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,534,1631300,Drake Jeffries,1612709920,Raptors 905,4,6,42,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,542,1641733,Nick Smith Jr.,1612709922,Greensboro Swarm,4,6,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,20,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,545,1631338,Mouhamadou Gueye,1612709920,Raptors 905,4,6,4,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,-4,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,547,1626159,Justise Winslow,1612709920,Raptors 905,4,6,2,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,555,1641735,Amari Bailey,1612709922,Greensboro Swarm,4,5,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,26,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,557,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,4,5,37,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,21,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,559,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,5,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,130,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,560,1631241,Javon Freeman-Liberty,1612709920,Raptors 905,4,5,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,15,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,561,203145,Kent Bazemore,1612709922,Greensboro Swarm,4,4,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,29,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,563,203145,Kent Bazemore,1612709922,Greensboro Swarm,4,4,45,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,565,203145,Kent Bazemore,1612709922,Greensboro Swarm,4,4,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,566,1629873,Jaysean Paige,1612709920,Raptors 905,4,4,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,151,101,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,573,1629873,Jaysean Paige,1612709920,Raptors 905,4,3,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,188,172,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,575,1629873,Jaysean Paige,1612709920,Raptors 905,4,3,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,8,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,578,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,3,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,22,1,1,20240213,RAP,GBO
Shot Chart Detail,2022300283,579,1641760,Omari Moore,1612709920,Raptors 905,4,3,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,47,1,0,20240213,RAP,GBO
Shot Chart Detail,2022300283,586,1631474,Terrell Brown Jr.,1612709922,Greensboro Swarm,4,2,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-15,74,1,0,20240213,RAP,GBO
